rgb,depth,mask,type,physical_id,placement_id,frame,occupancy,t,area_mm2,length_mm,width_mm,elongation,max_height_mm,mean_height_mm,p90_height_mm,height_std_mm,volume_mm3,invalid_depth_frac,source_split,source_file
source\mask\LINE_ALBUM_181266_-_48_jpg.rf.ddba19af7496335c49663697a314ef10.jpg,,,mask,mask:line_album_181266_-_48,mask:line_album_181266_-_48:3963,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,mask/LINE_ALBUM_181266_-_48_jpg.rf.ddba19af7496335c49663697a314ef10.jpg
source\mask\LINE_ALBUM_181266_-_48_jpg.rf.e046d057204efb037533826a3ec58231.jpg,,,mask,mask:line_album_181266_-_48,mask:line_album_181266_-_48:3964,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,mask/LINE_ALBUM_181266_-_48_jpg.rf.e046d057204efb037533826a3ec58231.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.0bd856004b034f30b06450dbceb4e4bd.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3965,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.0bd856004b034f30b06450dbceb4e4bd.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.475d4a33af887c789ddb79a5348beb79.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3966,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.475d4a33af887c789ddb79a5348beb79.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.7351c00077d0260163d886c627ad67f5.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3967,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.7351c00077d0260163d886c627ad67f5.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.7f457793dba37c2e5e9faf9a451ce513.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3968,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.7f457793dba37c2e5e9faf9a451ce513.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.80a6ac6c1ea084d7e0b2e17b41e8f052.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3969,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.80a6ac6c1ea084d7e0b2e17b41e8f052.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.82adc5499c49d76a5815f9fc86b32b23.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3970,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.82adc5499c49d76a5815f9fc86b32b23.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.92ea4b5f4e6444ef17d17468c00fc26c.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3971,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.92ea4b5f4e6444ef17d17468c00fc26c.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.9f8eda7c6256d5b1954dd8dcd125b7ab.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3972,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.9f8eda7c6256d5b1954dd8dcd125b7ab.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.e24f14b3c908ad978047a1f4210292a7.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3973,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.e24f14b3c908ad978047a1f4210292a7.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.e279f3b9ab4d5d667f8b004d67ab27a8.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3974,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.e279f3b9ab4d5d667f8b004d67ab27a8.jpg
source\mask\LINE_ALBUM_181266_-_49_jpg.rf.f5004ddadd620bc4c3ac59400af2bd8a.jpg,,,mask,mask:line_album_181266_-_49,mask:line_album_181266_-_49:3975,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,mask/LINE_ALBUM_181266_-_49_jpg.rf.f5004ddadd620bc4c3ac59400af2bd8a.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.1d0d4b13603f04af6ecfd3f5bae0b40e.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3976,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.1d0d4b13603f04af6ecfd3f5bae0b40e.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.26a5593be290dbb5ea98e56a3644470e.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3977,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.26a5593be290dbb5ea98e56a3644470e.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.6002a01b99ae2f9c05102895384ac162.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3978,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.6002a01b99ae2f9c05102895384ac162.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.6089ee624a4f13a40c9701d7250c9cf8.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3979,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.6089ee624a4f13a40c9701d7250c9cf8.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.6411bb87a97f3afaeb3d83a88be20209.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3980,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.6411bb87a97f3afaeb3d83a88be20209.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.7c1bd9e1ea46b6109a8062903b3ec4a1.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3981,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.7c1bd9e1ea46b6109a8062903b3ec4a1.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.7c30677580c1c29f33931443f8994e2a.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3982,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.7c30677580c1c29f33931443f8994e2a.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.80e6f42cbcc404ac57d252a95e4cd09d.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3983,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.80e6f42cbcc404ac57d252a95e4cd09d.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.815afc3b38ce962851ef5346d939d8c9.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3984,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.815afc3b38ce962851ef5346d939d8c9.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.c3fe136d8f37c783e22f8dad5ae32cd4.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3985,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.c3fe136d8f37c783e22f8dad5ae32cd4.jpg
source\mask\LINE_ALBUM_181266_-_50_jpg.rf.e2db5329097cec1a5d2defc988f067fd.jpg,,,mask,mask:line_album_181266_-_50,mask:line_album_181266_-_50:3986,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_50_jpg.rf.e2db5329097cec1a5d2defc988f067fd.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.25bda4af2826fde58ebfdaf6ba2f6113.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3987,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.25bda4af2826fde58ebfdaf6ba2f6113.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.2a80d3e9e98d24c21b91b604bf5c8bc7.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3988,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.2a80d3e9e98d24c21b91b604bf5c8bc7.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.2ab05abea899c0abb0d09ea8bb191c95.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3989,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.2ab05abea899c0abb0d09ea8bb191c95.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.57f7e2a9959aa590c764211696524dc6.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3990,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.57f7e2a9959aa590c764211696524dc6.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.5f48891e393d16bf2c5ad4673b19e97d.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3991,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.5f48891e393d16bf2c5ad4673b19e97d.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.5fbc3a11946aaf752d3381ccb137c8c4.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3992,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.5fbc3a11946aaf752d3381ccb137c8c4.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.7e406a12a222183f05cd28d61ee9c7ac.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3993,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.7e406a12a222183f05cd28d61ee9c7ac.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.8abc30d1e1602f6258a75e584f2e65de.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3994,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.8abc30d1e1602f6258a75e584f2e65de.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.8d381800e4753e78b9122840a3278667.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3995,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.8d381800e4753e78b9122840a3278667.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.da062b9cea1055261bb1486c9312d2f5.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3996,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.da062b9cea1055261bb1486c9312d2f5.jpg
source\mask\LINE_ALBUM_181266_-_51_jpg.rf.e1e489d9d7316465aa981345a19897a2.jpg,,,mask,mask:line_album_181266_-_51,mask:line_album_181266_-_51:3997,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_51_jpg.rf.e1e489d9d7316465aa981345a19897a2.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.0a2502a6aa3e6314ae8391ab70dc3fe1.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:3998,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.0a2502a6aa3e6314ae8391ab70dc3fe1.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.12afa8b7e192389346d5e7a811feeb84.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:3999,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.12afa8b7e192389346d5e7a811feeb84.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.211f244255959204fef2796f15c7425a.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4000,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.211f244255959204fef2796f15c7425a.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.5b092653aa4b642c0348decfbfdc8433.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4001,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.5b092653aa4b642c0348decfbfdc8433.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.6ef03cc5211ba56518aff896c3ab8905.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4002,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.6ef03cc5211ba56518aff896c3ab8905.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.721dafcd9eb9bb642784bde075ff37b8.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4003,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.721dafcd9eb9bb642784bde075ff37b8.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.7ab10c6610f1477ee68d638463b3ad97.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4004,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.7ab10c6610f1477ee68d638463b3ad97.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.a94b7415f08554bc280694a25c649bdf.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4005,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.a94b7415f08554bc280694a25c649bdf.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.b5f0706ff7f42af4ec0357a9c98b14d3.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4006,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.b5f0706ff7f42af4ec0357a9c98b14d3.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.d1eea69c137411f60907514eea1a0778.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4007,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.d1eea69c137411f60907514eea1a0778.jpg
source\mask\LINE_ALBUM_181266_-_52_jpg.rf.ea624d37967721647577e8de5503b599.jpg,,,mask,mask:line_album_181266_-_52,mask:line_album_181266_-_52:4008,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_52_jpg.rf.ea624d37967721647577e8de5503b599.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.0f71802cdab96ff5c2ea936bcc639cba.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4009,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.0f71802cdab96ff5c2ea936bcc639cba.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.27239bf4cedc23342aa9ebee103337e1.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4010,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.27239bf4cedc23342aa9ebee103337e1.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.4b5f79ef07a3345b11939f8eb6f95feb.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4011,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.4b5f79ef07a3345b11939f8eb6f95feb.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.5a58f2d5ed5ba2a167f99971c225337c.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4012,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.5a58f2d5ed5ba2a167f99971c225337c.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.75d9c0282c365a46e5ca8e56e4128428.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4013,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.75d9c0282c365a46e5ca8e56e4128428.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.9cf0e09a578aed10d53c9de31fb809bb.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4014,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.9cf0e09a578aed10d53c9de31fb809bb.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.a5805edd93746df6054aaf4d1edc4a3e.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4015,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.a5805edd93746df6054aaf4d1edc4a3e.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.b38a154af0fc7969d4be4fe76f519456.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4016,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.b38a154af0fc7969d4be4fe76f519456.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.dc2c663ec7ac7587ca9557fcea60b972.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4017,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.dc2c663ec7ac7587ca9557fcea60b972.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.f0335d030f4fff5284a8ae8450cfee6c.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4018,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.f0335d030f4fff5284a8ae8450cfee6c.jpg
source\mask\LINE_ALBUM_181266_-_53_jpg.rf.f1255894f88fd5d85c97a67e1bb2c294.jpg,,,mask,mask:line_album_181266_-_53,mask:line_album_181266_-_53:4019,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_53_jpg.rf.f1255894f88fd5d85c97a67e1bb2c294.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.245971991e08335ff9b4c161e597e96c.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4020,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.245971991e08335ff9b4c161e597e96c.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.39a903d2f4273bd85a2b5e991db76123.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4021,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.39a903d2f4273bd85a2b5e991db76123.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.48a5f1d0b00035c5e680c97bf9d7facf.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4022,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.48a5f1d0b00035c5e680c97bf9d7facf.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.50e2a50b5b541e9ad66411d04b9b2d5d.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4023,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.50e2a50b5b541e9ad66411d04b9b2d5d.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.5b305173bc8023f62601fe082d7ca686.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4024,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.5b305173bc8023f62601fe082d7ca686.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.6c1c3a1bca26fc6addcd9eeecd4aa323.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4025,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.6c1c3a1bca26fc6addcd9eeecd4aa323.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.79bd3eb1c90f154dfefec33aee5db7ae.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4026,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.79bd3eb1c90f154dfefec33aee5db7ae.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.a7e37eab9ee019b75788abd41e602521.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4027,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.a7e37eab9ee019b75788abd41e602521.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.c7d54c14bb4439cd98e03ca6397ab6b1.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4028,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.c7d54c14bb4439cd98e03ca6397ab6b1.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.d3b9a8a6f305d061c6f1b08905a3710d.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4029,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.d3b9a8a6f305d061c6f1b08905a3710d.jpg
source\mask\LINE_ALBUM_181266_-_54_jpg.rf.eea4a9526d524c3ca0eacde91399fbd1.jpg,,,mask,mask:line_album_181266_-_54,mask:line_album_181266_-_54:4030,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_54_jpg.rf.eea4a9526d524c3ca0eacde91399fbd1.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.06b8f216c70efc8853a4b8cd488e808b.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4031,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.06b8f216c70efc8853a4b8cd488e808b.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.1015767cfd96cb44ae8375f530fd602e.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4032,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.1015767cfd96cb44ae8375f530fd602e.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.319b0d639622bf7f119678865ba10415.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4033,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.319b0d639622bf7f119678865ba10415.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.5690afca8f61295b34e9d88524c102c4.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4034,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.5690afca8f61295b34e9d88524c102c4.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.602a8a5defb0ea44159ac4f77369ffe9.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4035,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.602a8a5defb0ea44159ac4f77369ffe9.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.69bb10e6987da9ffdcd86451f9146690.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4036,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.69bb10e6987da9ffdcd86451f9146690.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.a3fb60a459d9f38aa00f8c4ca9089f73.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4037,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.a3fb60a459d9f38aa00f8c4ca9089f73.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.d107868fa38f775c78dfdc6996746e1a.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4038,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.d107868fa38f775c78dfdc6996746e1a.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.d77687e7b81ae9ef3cffb409af30f23f.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4039,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.d77687e7b81ae9ef3cffb409af30f23f.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.d7c32bc202c2867cad98b85c342a1ad9.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4040,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.d7c32bc202c2867cad98b85c342a1ad9.jpg
source\mask\LINE_ALBUM_181266_-_55_jpg.rf.eb51f51e36701b7740f83b023fecc6d1.jpg,,,mask,mask:line_album_181266_-_55,mask:line_album_181266_-_55:4041,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,mask/LINE_ALBUM_181266_-_55_jpg.rf.eb51f51e36701b7740f83b023fecc6d1.jpg
source\mask\LINE_ALBUM_181266_-_56_jpg.rf.101beed317f8f269c457aaa36a967ec7.jpg,,,mask,mask:line_album_181266_-_56,mask:line_album_181266_-_56:4042,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,mask/LINE_ALBUM_181266_-_56_jpg.rf.101beed317f8f269c457aaa36a967ec7.jpg
